title,library,symbol,kind
flappy_bird_3d,coreinit,FSTruncateFileAsync,functions
flappy_bird_3d,coreinit,FSUnmount,functions
flappy_bird_3d,coreinit,FSWriteFile,functions
flappy_bird_3d,coreinit,FSWriteFileAsync,functions
flappy_bird_3d,coreinit,FSWriteFileWithPos,functions
flappy_bird_3d,coreinit,FSWriteFileWithPosAsync,functions
flappy_bird_3d,coreinit,ICInvalidateRange,functions
flappy_bird_3d,coreinit,IOS_Close,functions
flappy_bird_3d,coreinit,IOS_Ioctl,functions
flappy_bird_3d,coreinit,IOS_IoctlAsync,functions
flappy_bird_3d,coreinit,IOS_Open,functions
flappy_bird_3d,coreinit,MCP_Close,functions
flappy_bird_3d,coreinit,MCP_DeleteTitleAsync,functions
flappy_bird_3d,coreinit,MCP_DeviceList,functions
flappy_bird_3d,coreinit,MCP_FullDeviceList,functions
flappy_bird_3d,coreinit,MCP_InstallGetInfo,functions
flappy_bird_3d,coreinit,MCP_InstallGetProgress,functions
flappy_bird_3d,coreinit,MCP_InstallGetTargetDevice,functions
flappy_bird_3d,coreinit,MCP_InstallSetTargetDevice,functions
flappy_bird_3d,coreinit,MCP_InstallSetTargetUsb,functions
flappy_bird_3d,coreinit,MCP_InstallTitleAbort,functions
flappy_bird_3d,coreinit,MCP_InstallTitleAsync,functions
flappy_bird_3d,coreinit,MCP_Open,functions
flappy_bird_3d,coreinit,MEMAddBlockHeapTracking,functions
flappy_bird_3d,coreinit,MEMAdjustExpHeap,functions
flappy_bird_3d,coreinit,MEMAdjustFrmHeap,functions
flappy_bird_3d,coreinit,MEMAllocFromBlockHeapAt,functions
flappy_bird_3d,coreinit,MEMAllocFromBlockHeapEx,functions
flappy_bird_3d,coreinit,MEMAllocFromExpHeapEx,functions
flappy_bird_3d,coreinit,MEMAllocFromFrmHeapEx,functions
flappy_bird_3d,coreinit,MEMAllocFromUnitHeap,functions
flappy_bird_3d,coreinit,MEMAppendListObject,functions
flappy_bird_3d,coreinit,MEMCalcHeapSizeForUnitHeap,functions
flappy_bird_3d,coreinit,MEMCountFreeBlockForUnitHeap,functions
flappy_bird_3d,coreinit,MEMCreateExpHeapEx,functions
flappy_bird_3d,coreinit,MEMCreateFrmHeapEx,functions
flappy_bird_3d,coreinit,MEMCreateUnitHeapEx,functions
flappy_bird_3d,coreinit,MEMDestroyBlockHeap,functions
flappy_bird_3d,coreinit,MEMDestroyExpHeap,functions
flappy_bird_3d,coreinit,MEMDestroyFrmHeap,functions
flappy_bird_3d,coreinit,MEMDestroyUnitHeap,functions
flappy_bird_3d,coreinit,MEMDumpHeap,functions
flappy_bird_3d,coreinit,MEMFindContainHeap,functions
flappy_bird_3d,coreinit,MEMFreeByStateToFrmHeap,functions
flappy_bird_3d,coreinit,MEMFreeToBlockHeap,functions
flappy_bird_3d,coreinit,MEMFreeToExpHeap,functions
flappy_bird_3d,coreinit,MEMFreeToFrmHeap,functions
flappy_bird_3d,coreinit,MEMFreeToUnitHeap,functions
flappy_bird_3d,coreinit,MEMGetAllocDirForMBlockExpHeap,functions
flappy_bird_3d,coreinit,MEMGetAllocModeForExpHeap,functions
flappy_bird_3d,coreinit,MEMGetAllocatableSizeForBlockHeapEx,functions
flappy_bird_3d,coreinit,MEMGetAllocatableSizeForExpHeapEx,functions
flappy_bird_3d,coreinit,MEMGetAllocatableSizeForFrmHeapEx,functions
flappy_bird_3d,coreinit,MEMGetArena,functions
flappy_bird_3d,coreinit,MEMGetBaseHeapHandle,functions
flappy_bird_3d,coreinit,MEMGetFillValForHeap,functions
flappy_bird_3d,coreinit,MEMGetGroupIDForExpHeap,functions
flappy_bird_3d,coreinit,MEMGetGroupIDForMBlockExpHeap,functions
flappy_bird_3d,coreinit,MEMGetNextListObject,functions
flappy_bird_3d,coreinit,MEMGetNthListObject,functions
flappy_bird_3d,coreinit,MEMGetPrevListObject,functions
flappy_bird_3d,coreinit,MEMGetSizeForMBlockExpHeap,functions
flappy_bird_3d,coreinit,MEMGetTotalFreeSizeForBlockHeap,functions
flappy_bird_3d,coreinit,MEMGetTotalFreeSizeForExpHeap,functions
flappy_bird_3d,coreinit,MEMGetTrackingLeftInBlockHeap,functions
flappy_bird_3d,coreinit,MEMInitBlockHeap,functions
flappy_bird_3d,coreinit,MEMInitList,functions
flappy_bird_3d,coreinit,MEMInsertListObject,functions
flappy_bird_3d,coreinit,MEMPrependListObject,functions
flappy_bird_3d,coreinit,MEMRecordStateForFrmHeap,functions
flappy_bird_3d,coreinit,MEMRemoveListObject,functions
flappy_bird_3d,coreinit,MEMResizeForMBlockExpHeap,functions
flappy_bird_3d,coreinit,MEMResizeForMBlockFrmHeap,functions
flappy_bird_3d,coreinit,MEMSetAllocModeForExpHeap,functions
flappy_bird_3d,coreinit,MEMSetBaseHeapHandle,functions
flappy_bird_3d,coreinit,MEMSetFillValForHeap,functions
flappy_bird_3d,coreinit,MEMSetGroupIDForExpHeap,functions
flappy_bird_3d,coreinit,MPDequeTask,functions
flappy_bird_3d,coreinit,MPDequeTasks,functions
flappy_bird_3d,coreinit,MPEnqueTask,functions
flappy_bird_3d,coreinit,MPGetTaskInfo,functions
flappy_bird_3d,coreinit,MPGetTaskQInfo,functions
flappy_bird_3d,coreinit,MPGetTaskUserData,functions
flappy_bird_3d,coreinit,MPInitTask,functions
flappy_bird_3d,coreinit,MPInitTaskQ,functions
flappy_bird_3d,coreinit,MPPrintTaskQStats,functions
flappy_bird_3d,coreinit,MPResetTaskQ,functions
flappy_bird_3d,coreinit,MPRunTask,functions
flappy_bird_3d,coreinit,MPRunTasksFromTaskQ,functions
flappy_bird_3d,coreinit,MPSetTaskUserData,functions
flappy_bird_3d,coreinit,MPStartTaskQ,functions
flappy_bird_3d,coreinit,MPStopTaskQ,functions
flappy_bird_3d,coreinit,MPTermTask,functions
flappy_bird_3d,coreinit,MPTermTaskQ,functions
flappy_bird_3d,coreinit,MPWaitTaskQ,functions
flappy_bird_3d,coreinit,MPWaitTaskQWithTimeout,functions
flappy_bird_3d,coreinit,OSAcquireSpinLock,functions
